customer_id,age,gender,marital_status,employment_type,annual_income_inr,loan_amount_inr,loan_purpose,loan_term_months,credit_score,num_open_credit_accounts,num_delinquent_accounts,debt_to_income_ratio,past_default,default
CUST108937,48,Male,Married,Salaried,1440000,2656000,Personal Loan,24,699,3,0,0.43,0,0
CUST108938,31,Female,Married,Unemployed,100000,71000,Car Loan,48,712,1,0,0.43,0,0
CUST108939,53,Female,Single,Unemployed,90000,466000,Home Loan,60,701,5,0,0.76,0,1
CUST108940,21,Female,Divorced,Self-Employed,860000,526000,Education Loan,120,772,1,0,0.55,0,0
CUST108941,33,Male,Married,Government,900000,601000,Car Loan,120,592,1,0,0.34,0,1
CUST108942,57,Male,Single,Self-Employed,330000,1635000,Home Loan,48,667,3,0,0.46,0,0
CUST108943,40,Female,Married,Salaried,459999,651000,Personal Loan,120,668,2,0,0.72,0,1
CUST108944,21,Male,Single,Salaried,120000,74000,Education Loan,48,747,5,3,0.61,1,1
CUST108945,23,Male,Single,Self-Employed,210000,397000,Personal Loan,48,675,5,0,0.53,1,1
CUST108946,38,Male,Single,Unemployed,90000,56000,Education Loan,60,697,7,0,0.48,1,1
CUST108947,61,Male,Widowed,Government,250000,496000,Car Loan,120,681,5,0,0.45,0,0
CUST108948,34,Female,Single,Salaried,409999,518000,Personal Loan,60,734,7,0,0.42,0,0
CUST108949,51,Male,Divorced,Salaried,500000,51000,Credit Card,240,693,8,3,0.72,1,1
CUST108950,47,Female,Divorced,Government,320000,386000,Personal Loan,36,743,1,0,0.13,0,0
CUST108951,37,Male,Married,Self-Employed,130000,101000,Personal Loan,240,749,4,1,0.31,0,0
CUST108952,49,Male,Married,Salaried,210000,293000,Personal Loan,36,797,1,0,0.6,0,0
CUST108953,56,Male,Married,Self-Employed,229999,83000,Credit Card,48,743,6,0,0.71,0,1
CUST108954,57,Female,Married,Salaried,300000,172000,Education Loan,60,724,4,0,0.78,0,1
CUST108955,46,Male,Married,Government,570000,54000,Credit Card,120,791,9,0,0.77,0,1
CUST108956,37,Male,Married,Government,120000,144000,Personal Loan,36,756,1,0,0.36,0,0
CUST108957,42,Female,Married,Unemployed,90000,56000,Personal Loan,240,704,7,0,0.71,0,1
CUST108958,45,Female,Married,Salaried,670000,3381000,Home Loan,24,685,8,0,0.48,0,0
CUST108959,22,Male,Married,Government,130000,698000,Home Loan,12,760,1,0,0.36,0,0
CUST108960,42,Male,Married,Self-Employed,610000,1186000,Car Loan,120,680,4,0,0.73,1,1
CUST108961,25,Male,Married,Salaried,310000,1068000,Home Loan,120,720,1,0,0.53,0,0
CUST108962,24,Male,Married,Salaried,260000,1195000,Home Loan,60,621,6,0,0.64,0,1
CUST108963,56,Male,Widowed,Government,220000,297000,Personal Loan,120,691,3,1,0.28,1,1
CUST108964,26,Female,Married,Self-Employed,660000,3807000,Home Loan,24,771,5,0,0.38,0,0
CUST108965,41,Female,Single,Salaried,150000,216000,Personal Loan,24,648,1,0,0.13,0,1
CUST108966,33,Male,Married,Unemployed,80000,10000,Credit Card,240,738,1,0,0.19,0,0
CUST108967,57,Male,Married,Salaried,430000,106000,Credit Card,60,591,7,0,0.55,0,1
CUST108968,45,Female,Married,Government,400000,290000,Education Loan,240,763,6,0,0.26,0,0
CUST108969,46,Male,Married,Self-Employed,1530000,2372000,Personal Loan,240,660,9,0,0.39,0,0
CUST108970,59,Female,Single,Self-Employed,270000,485000,Personal Loan,60,682,5,0,0.39,1,1
CUST108971,40,Male,Widowed,Self-Employed,1520000,5383000,Home Loan,60,770,1,1,0.64,0,1
CUST108972,53,Male,Divorced,Salaried,240000,463000,Car Loan,48,681,8,0,0.5,0,0
CUST108973,34,Female,Married,Unemployed,130000,10000,Credit Card,24,746,1,0,0.57,0,0
CUST108974,56,Male,Single,Salaried,580000,572000,Education Loan,60,735,1,0,0.19,0,0
CUST108975,37,Male,Married,Self-Employed,180000,322000,Personal Loan,120,761,9,0,0.52,0,0
CUST108976,41,Female,Married,Salaried,450000,156000,Credit Card,48,749,7,0,0.53,1,1
CUST108977,36,Female,Married,Salaried,360000,577000,Personal Loan,24,694,5,0,0.47,0,0
CUST108978,36,Female,Married,Self-Employed,700000,181000,Education Loan,24,758,5,0,0.17,1,1
CUST108979,40,Male,Married,Government,229999,719000,Home Loan,24,712,8,0,0.64,0,1
CUST108980,49,Male,Single,Salaried,310000,202000,Car Loan,60,711,3,0,0.48,0,0
CUST108981,48,Female,Married,Salaried,850000,536000,Car Loan,48,785,1,0,0.48,0,0
CUST108982,28,Female,Married,Self-Employed,330000,211000,Education Loan,48,717,5,0,0.69,0,1
CUST108983,44,Female,Married,Self-Employed,840000,691000,Car Loan,48,693,5,0,0.27,0,0
CUST108984,23,Female,Married,Salaried,200000,178000,Education Loan,36,783,7,0,0.45,0,0
CUST108985,45,Male,Single,Self-Employed,1789999,2092000,Personal Loan,120,702,8,0,0.62,1,1
CUST108986,39,Female,Single,Salaried,250000,189000,Education Loan,36,645,7,2,0.74,0,1
CUST108987,53,Female,Single,Salaried,250000,86000,Credit Card,60,621,7,2,0.7,0,1
CUST108988,22,Female,Single,Salaried,560000,549000,Car Loan,48,694,9,0,0.64,1,1
CUST108989,35,Male,Married,Self-Employed,270000,43000,Credit Card,24,676,1,0,0.71,0,1
CUST108990,42,Female,Single,Salaried,980000,993000,Personal Loan,36,751,8,0,0.29,1,1
CUST108991,30,Male,Married,Salaried,580000,486000,Education Loan,240,672,9,0,0.41,0,0
CUST108992,38,Male,Married,Self-Employed,350000,483000,Personal Loan,36,635,2,0,0.79,1,1
CUST108993,42,Female,Married,Self-Employed,80000,301000,Home Loan,24,700,4,0,0.11,0,0
CUST108994,47,Female,Married,Salaried,370000,639000,Car Loan,36,620,8,0,0.79,0,1
CUST108995,33,Male,Married,Salaried,360000,210000,Car Loan,120,702,8,0,0.17,1,1
CUST108996,53,Female,Single,Self-Employed,1090000,1688000,Car Loan,36,701,3,1,0.74,0,1
CUST108997,25,Male,Single,Government,750000,869000,Personal Loan,48,682,1,2,0.49,0,1
CUST108998,46,Male,Married,Salaried,250000,95000,Credit Card,36,636,7,0,0.31,0,1
CUST108999,33,Male,Married,Salaried,550000,1040000,Personal Loan,240,665,1,0,0.77,0,1
CUST109000,47,Female,Divorced,Self-Employed,800000,1300000,Car Loan,240,691,7,0,0.52,1,1
CUST109001,34,Male,Married,Self-Employed,950000,526000,Education Loan,48,636,8,0,0.72,0,1
CUST109002,44,Male,Single,Self-Employed,630000,202000,Education Loan,60,718,3,0,0.37,0,0
CUST109003,23,Female,Married,Self-Employed,50000,85000,Car Loan,36,726,2,1,0.56,0,0
CUST109004,50,Male,Married,Salaried,330000,1446000,Home Loan,48,704,4,0,0.35,0,0
CUST109005,55,Female,Single,Self-Employed,130000,419000,Home Loan,60,661,1,2,0.79,0,1
CUST109006,34,Female,Single,Salaried,300000,1547000,Home Loan,36,687,2,1,0.49,0,0
CUST109007,32,Female,Married,Salaried,610000,2364000,Home Loan,36,774,9,0,0.59,0,0
CUST109008,48,Male,Divorced,Government,340000,195000,Car Loan,240,729,8,0,0.31,0,0
CUST109009,64,Male,Married,Government,490000,909000,Car Loan,36,691,9,0,0.64,0,1
CUST109010,49,Female,Married,Self-Employed,540000,2403000,Home Loan,24,734,1,0,0.4,0,0
CUST109011,63,Male,Widowed,Salaried,140000,129000,Car Loan,60,590,6,1,0.73,1,1
CUST109012,37,Male,Married,Self-Employed,50000,257000,Home Loan,36,825,1,0,0.48,0,0
CUST109013,60,Male,Married,Self-Employed,370000,677000,Personal Loan,48,639,7,0,0.37,0,1
CUST109014,41,Male,Married,Salaried,330000,66000,Education Loan,24,713,5,0,0.68,0,1
CUST109015,43,Female,Married,Self-Employed,170000,128000,Education Loan,24,654,8,0,0.52,0,0
CUST109016,40,Female,Married,Salaried,140000,231000,Personal Loan,48,645,6,0,0.65,0,1
CUST109017,31,Male,Married,Salaried,220000,81000,Education Loan,36,751,1,0,0.59,0,0
CUST109018,54,Male,Single,Self-Employed,320000,1430000,Home Loan,48,693,7,0,0.43,0,0
CUST109019,30,Female,Married,Government,390000,247000,Personal Loan,240,708,6,2,0.56,0,1
CUST109020,30,Male,Married,Government,280000,1467000,Home Loan,48,715,3,0,0.63,0,1
CUST109021,63,Female,Married,Self-Employed,1360000,2409000,Personal Loan,60,729,8,0,0.59,0,0
CUST109022,26,Male,Single,Salaried,180000,52000,Education Loan,24,726,3,1,0.33,0,0
CUST109023,56,Female,Married,Salaried,610000,1052000,Personal Loan,120,743,8,0,0.38,0,0
CUST109024,44,Female,Married,Salaried,390000,646000,Personal Loan,120,607,5,0,0.77,1,1
CUST109025,32,Male,Widowed,Self-Employed,670000,684000,Personal Loan,48,660,3,2,0.32,0,1
CUST109026,63,Male,Married,Salaried,229999,353000,Personal Loan,36,654,8,0,0.67,0,1
CUST109027,43,Male,Married,Self-Employed,1050000,525000,Car Loan,48,752,2,0,0.23,0,0
CUST109028,47,Female,Married,Unemployed,100000,190000,Car Loan,36,737,1,0,0.37,0,0
CUST109029,57,Male,Married,Salaried,240000,318000,Personal Loan,240,732,8,0,0.34,0,0
CUST109030,26,Male,Single,Salaried,340000,486000,Car Loan,48,653,8,0,0.53,0,0
CUST109031,21,Male,Single,Salaried,200000,299000,Personal Loan,48,640,4,3,0.75,0,1
CUST109032,26,Female,Single,Salaried,450000,2108000,Home Loan,36,616,7,0,0.61,1,1
CUST109033,42,Female,Single,Salaried,190000,339000,Personal Loan,36,717,3,0,0.2,0,0
CUST109034,61,Male,Married,Self-Employed,310000,439000,Car Loan,60,623,9,2,0.61,0,1
CUST109035,44,Male,Married,Self-Employed,570000,3262000,Home Loan,48,737,1,0,0.11,0,0
CUST109036,45,Male,Married,Government,280000,385000,Car Loan,48,665,8,0,0.56,0,0
CUST109037,35,Male,Married,Salaried,840000,2951000,Home Loan,36,674,7,0,0.71,0,1
CUST109038,46,Male,Married,Self-Employed,800000,1496000,Personal Loan,36,685,8,0,0.36,0,0
CUST109039,28,Male,Married,Self-Employed,360000,548000,Car Loan,12,637,5,0,0.6,0,1
CUST109040,44,Female,Married,Salaried,430000,2192000,Home Loan,240,745,8,2,0.54,0,1
CUST109041,58,Male,Single,Salaried,430000,2561000,Home Loan,60,643,7,0,0.16,0,1
CUST109042,26,Female,Married,Self-Employed,520000,319000,Personal Loan,240,686,7,0,0.32,0,0
CUST109043,55,Male,Married,Salaried,120000,137000,Car Loan,48,750,5,1,0.58,0,0
CUST109044,62,Male,Married,Government,180000,155000,Personal Loan,120,603,7,0,0.12,0,1
CUST109045,21,Male,Married,Salaried,90000,440000,Home Loan,36,632,1,0,0.48,1,1
CUST109046,56,Female,Married,Salaried,770000,1317000,Personal Loan,48,673,8,0,0.48,1,1
CUST109047,32,Male,Married,Salaried,330000,321000,Education Loan,36,697,9,1,0.65,0,1
CUST109048,58,Female,Married,Salaried,320000,378000,Personal Loan,60,727,4,0,0.78,0,1
CUST109049,31,Male,Married,Salaried,580000,481000,Education Loan,48,705,5,1,0.13,0,0
CUST109050,32,Male,Single,Salaried,440000,411000,Education Loan,48,722,7,0,0.16,0,0
CUST109051,62,Female,Married,Salaried,150000,54000,Credit Card,120,717,6,0,0.32,0,0
CUST109052,59,Male,Married,Salaried,340000,54000,Credit Card,60,727,6,0,0.5,0,0
CUST109053,27,Male,Married,Salaried,280000,91000,Credit Card,240,631,7,0,0.11,0,1
CUST109054,31,Male,Divorced,Salaried,120000,117000,Education Loan,48,673,9,1,0.3,0,0
CUST109055,56,Female,Single,Self-Employed,200000,396000,Personal Loan,48,692,2,0,0.18,0,0
CUST109056,51,Female,Married,Self-Employed,320000,1577000,Home Loan,60,708,5,0,0.54,0,0
CUST109057,53,Male,Married,Salaried,330000,604000,Personal Loan,48,684,7,0,0.6,0,0
CUST109058,33,Male,Married,Salaried,140000,504000,Home Loan,48,687,1,0,0.12,0,0
CUST109059,38,Female,Married,Unemployed,140000,523000,Home Loan,36,674,7,0,0.75,0,1
CUST109060,61,Female,Married,Self-Employed,290000,139000,Credit Card,120,698,9,0,0.62,0,1
CUST109061,44,Male,Married,Government,280000,31000,Credit Card,48,813,9,0,0.33,0,0
CUST109062,29,Female,Married,Salaried,430000,338000,Personal Loan,60,703,7,0,0.61,0,1
CUST109063,51,Male,Divorced,Salaried,220000,938000,Home Loan,36,643,6,1,0.42,0,1
CUST109064,61,Male,Married,Self-Employed,480000,2289000,Home Loan,36,747,1,0,0.57,0,0
CUST109065,30,Male,Married,Salaried,270000,1299000,Home Loan,36,611,6,0,0.4,0,1
CUST109066,22,Male,Single,Salaried,130000,504000,Home Loan,48,713,4,1,0.41,0,0
CUST109067,58,Male,Married,Salaried,500000,232000,Credit Card,12,701,4,0,0.23,1,1
CUST109068,35,Female,Married,Salaried,919999,858000,Education Loan,120,779,2,0,0.71,0,1
CUST109069,23,Male,Single,Salaried,350000,381000,Personal Loan,240,712,8,0,0.74,1,1
CUST109070,63,Male,Married,Self-Employed,730000,841000,Personal Loan,60,774,9,0,0.38,0,0
CUST109071,51,Male,Single,Self-Employed,240000,183000,Education Loan,36,700,1,3,0.37,0,1
CUST109072,26,Female,Married,Salaried,130000,194000,Car Loan,48,719,7,0,0.21,0,0
CUST109073,23,Female,Married,Salaried,550000,590000,Car Loan,60,669,7,0,0.33,1,1
CUST109074,31,Male,Single,Self-Employed,2290000,541000,Credit Card,36,680,7,2,0.66,0,1
CUST109075,35,Male,Single,Salaried,950000,971000,Personal Loan,60,730,4,0,0.39,1,1
CUST109076,48,Male,Married,Self-Employed,300000,1112000,Home Loan,240,760,6,1,0.65,0,1
CUST109077,30,Male,Married,Self-Employed,130000,33000,Credit Card,48,612,9,0,0.7,0,1
CUST109078,58,Male,Single,Salaried,190000,291000,Car Loan,48,803,9,1,0.34,1,1
CUST109079,27,Male,Married,Salaried,120000,194000,Car Loan,240,722,4,1,0.79,0,1
CUST109080,35,Female,Single,Self-Employed,360000,601000,Personal Loan,36,683,2,0,0.52,0,0
CUST109081,38,Male,Married,Salaried,990000,1051000,Personal Loan,60,723,2,1,0.34,0,0
CUST109082,38,Male,Married,Salaried,350000,1853000,Home Loan,60,672,2,3,0.18,0,1
CUST109083,61,Male,Married,Salaried,360000,1087000,Home Loan,240,737,1,2,0.32,0,1
CUST109084,44,Male,Single,Government,720000,3190000,Home Loan,120,734,7,0,0.2,0,0
CUST109085,22,Male,Married,Unemployed,50000,20000,Credit Card,60,706,6,0,0.64,0,1
CUST109086,60,Male,Single,Self-Employed,2000000,2890000,Personal Loan,60,654,5,1,0.28,1,1
CUST109087,40,Female,Single,Salaried,1240000,1502000,Personal Loan,36,701,3,2,0.34,0,1
CUST109088,54,Male,Married,Salaried,330000,484000,Personal Loan,60,709,3,3,0.32,0,1
CUST109089,63,Male,Married,Salaried,210000,391000,Car Loan,36,744,1,1,0.52,1,1
CUST109090,46,Male,Married,Salaried,570000,174000,Credit Card,48,672,1,0,0.35,0,0
CUST109091,27,Female,Married,Salaried,270000,227000,Education Loan,60,682,8,0,0.2,0,0
CUST109092,58,Male,Married,Self-Employed,130000,256000,Car Loan,60,764,6,2,0.54,0,1
CUST109093,50,Female,Married,Salaried,770000,1200000,Personal Loan,48,785,5,0,0.46,0,0
CUST109094,62,Male,Married,Government,509999,694000,Personal Loan,36,702,4,1,0.63,0,1
CUST109095,25,Male,Divorced,Salaried,370000,85000,Education Loan,48,761,8,0,0.28,0,0
CUST109096,31,Female,Married,Self-Employed,120000,127000,Car Loan,36,699,9,1,0.7,0,1
CUST109097,21,Male,Married,Self-Employed,80000,108000,Personal Loan,36,641,1,0,0.37,0,1
CUST109098,54,Male,Single,Salaried,380000,2049000,Home Loan,36,668,2,0,0.54,1,1
CUST109099,21,Male,Single,Salaried,170000,197000,Personal Loan,60,665,4,0,0.79,0,1
CUST109100,39,Female,Single,Salaried,310000,1823000,Home Loan,48,681,6,0,0.58,0,0
CUST109101,22,Male,Married,Government,340000,59000,Credit Card,48,682,3,0,0.46,0,0
CUST109102,41,Male,Married,Salaried,580000,938000,Personal Loan,240,806,1,0,0.29,0,0
CUST109103,40,Male,Single,Salaried,860000,971000,Car Loan,60,664,3,1,0.38,0,0
CUST109104,43,Male,Married,Government,140000,172000,Personal Loan,48,649,8,2,0.16,0,1
CUST109105,41,Male,Married,Self-Employed,290000,119000,Credit Card,48,760,5,0,0.28,0,0
CUST109106,44,Male,Widowed,Salaried,590000,557000,Personal Loan,120,620,1,4,0.34,0,1
CUST109107,24,Male,Married,Salaried,300000,194000,Car Loan,36,713,5,0,0.69,0,1
CUST109108,32,Male,Married,Salaried,850000,1088000,Personal Loan,60,698,8,0,0.16,0,0
CUST109109,42,Male,Divorced,Salaried,480000,299000,Education Loan,12,682,9,0,0.39,0,0
CUST109110,40,Male,Divorced,Salaried,1140000,1933000,Personal Loan,12,657,6,0,0.46,0,0
CUST109111,38,Female,Married,Salaried,520000,3071000,Home Loan,240,646,4,0,0.77,0,1
CUST109112,21,Female,Married,Self-Employed,620000,361000,Personal Loan,48,730,5,0,0.36,0,0
CUST109113,50,Female,Married,Salaried,290000,195000,Education Loan,36,755,3,0,0.79,1,1
CUST109114,53,Male,Married,Salaried,360000,1816000,Home Loan,60,667,7,0,0.45,0,0
CUST109115,44,Female,Single,Government,520000,1029000,Personal Loan,240,691,4,0,0.6,0,0
CUST109116,34,Female,Married,Salaried,890000,1703000,Car Loan,12,643,7,0,0.16,0,1
CUST109117,56,Male,Single,Salaried,550000,423000,Education Loan,12,704,4,1,0.58,0,0
CUST109118,25,Male,Single,Self-Employed,330000,1507000,Home Loan,120,671,1,0,0.17,0,0
CUST109119,31,Male,Single,Government,650000,2265000,Home Loan,48,710,9,0,0.47,0,0
CUST109120,44,Female,Married,Salaried,100000,108000,Car Loan,120,694,7,1,0.33,1,1
CUST109121,51,Male,Single,Self-Employed,110000,152000,Car Loan,60,637,8,1,0.33,0,1
CUST109122,33,Male,Married,Self-Employed,670000,1064000,Car Loan,48,705,5,0,0.16,0,0
CUST109123,36,Male,Married,Self-Employed,409999,596000,Personal Loan,36,696,2,1,0.58,1,1
CUST109124,44,Female,Married,Self-Employed,690000,256000,Credit Card,48,669,2,0,0.49,0,0
CUST109125,33,Male,Widowed,Self-Employed,380000,435000,Personal Loan,60,742,1,0,0.37,0,0
CUST109126,44,Female,Single,Unemployed,110000,570000,Home Loan,36,694,9,0,0.78,0,1
CUST109127,46,Female,Divorced,Government,150000,107000,Personal Loan,60,719,7,0,0.12,0,0
CUST109128,22,Male,Single,Salaried,320000,39000,Credit Card,36,788,4,0,0.55,0,0
CUST109129,36,Male,Divorced,Government,550000,182000,Education Loan,48,794,5,0,0.43,0,0
CUST109130,58,Male,Single,Salaried,740000,675000,Education Loan,24,637,4,0,0.7,0,1
CUST109131,21,Female,Married,Self-Employed,1470000,903000,Personal Loan,48,736,3,0,0.64,0,1
CUST109132,31,Female,Single,Government,290000,494000,Car Loan,60,690,9,0,0.21,0,0
CUST109133,55,Female,Married,Salaried,420000,357000,Personal Loan,48,716,7,0,0.36,1,1
CUST109134,63,Male,Widowed,Salaried,120000,31000,Credit Card,48,758,2,1,0.59,0,0
CUST109135,49,Male,Married,Government,190000,1092000,Home Loan,48,736,2,0,0.39,0,0
CUST109136,57,Male,Married,Salaried,320000,1522000,Home Loan,36,694,7,2,0.58,0,1
CUST109137,37,Male,Divorced,Salaried,710000,2578000,Home Loan,60,751,9,0,0.71,1,1
CUST109138,59,Female,Married,Self-Employed,220000,847000,Home Loan,60,676,4,0,0.61,0,1
CUST109139,62,Male,Married,Salaried,480000,903000,Car Loan,48,712,6,0,0.48,0,0
CUST109140,48,Male,Single,Government,270000,1156000,Home Loan,48,735,6,0,0.66,0,1
CUST109141,49,Male,Married,Salaried,340000,469000,Car Loan,60,738,9,1,0.71,0,1
CUST109142,63,Male,Married,Unemployed,80000,350000,Home Loan,48,615,2,4,0.38,0,1
CUST109143,23,Male,Married,Government,120000,128000,Car Loan,60,659,2,0,0.7,0,1
CUST109144,30,Male,Single,Self-Employed,240000,91000,Education Loan,36,661,5,0,0.66,0,1
CUST109145,62,Female,Married,Self-Employed,70000,107000,Personal Loan,60,688,3,0,0.39,1,1
CUST109146,34,Male,Married,Salaried,290000,457000,Personal Loan,36,735,5,1,0.14,0,0
CUST109147,32,Male,Married,Salaried,250000,228000,Car Loan,48,711,7,0,0.73,0,1
CUST109148,62,Male,Married,Salaried,220000,1181000,Home Loan,24,743,1,0,0.26,0,0
CUST109149,50,Female,Single,Government,350000,624000,Personal Loan,120,789,4,0,0.71,1,1
CUST109150,52,Male,Single,Self-Employed,690000,1298000,Personal Loan,60,701,4,0,0.59,0,0
CUST109151,52,Female,Widowed,Government,310000,1080000,Home Loan,36,712,4,0,0.79,0,1
CUST109152,62,Male,Married,Salaried,550000,526000,Personal Loan,120,765,3,1,0.25,0,0
CUST109153,52,Male,Married,Salaried,500000,2791000,Home Loan,60,650,4,0,0.3,0,0
CUST109154,46,Male,Married,Salaried,310000,43000,Credit Card,48,723,7,0,0.16,0,0
CUST109155,21,Male,Married,Salaried,170000,34000,Education Loan,240,701,3,2,0.79,0,1
CUST109156,62,Female,Married,Government,270000,242000,Education Loan,36,626,9,0,0.53,0,1
CUST109157,22,Male,Married,Self-Employed,400000,396000,Personal Loan,24,748,8,0,0.29,0,0
CUST109158,37,Male,Married,Self-Employed,1410000,1582000,Personal Loan,60,764,8,0,0.44,1,1
CUST109159,50,Male,Married,Self-Employed,1110000,1298000,Personal Loan,60,746,5,0,0.78,0,1
CUST109160,59,Female,Widowed,Salaried,260000,112000,Credit Card,24,662,3,0,0.34,0,0
CUST109161,27,Female,Single,Salaried,320000,322000,Car Loan,120,809,2,0,0.67,0,1
CUST109162,47,Male,Married,Salaried,560000,1030000,Personal Loan,60,750,4,0,0.19,0,0
CUST109163,29,Male,Married,Salaried,640000,3105000,Home Loan,240,735,2,0,0.61,1,1
CUST109164,42,Female,Single,Salaried,660000,852000,Personal Loan,24,746,9,0,0.37,0,0
CUST109165,54,Female,Single,Salaried,340000,1352000,Home Loan,60,729,2,0,0.24,1,1
CUST109166,21,Male,Married,Government,70000,61000,Personal Loan,36,686,4,0,0.72,1,1
CUST109167,29,Male,Married,Self-Employed,150000,215000,Personal Loan,48,723,7,0,0.48,0,0
CUST109168,40,Female,Single,Salaried,440000,515000,Personal Loan,36,733,3,0,0.36,0,0
CUST109169,39,Male,Married,Salaried,459999,858000,Personal Loan,48,704,1,0,0.38,1,1
CUST109170,56,Male,Single,Salaried,180000,223000,Car Loan,24,663,6,0,0.15,0,0
CUST109171,60,Female,Married,Self-Employed,330000,1497000,Home Loan,36,710,1,0,0.44,0,0
CUST109172,24,Male,Single,Salaried,330000,371000,Personal Loan,24,748,2,0,0.61,0,1
CUST109173,29,Female,Married,Government,110000,590000,Home Loan,48,699,6,0,0.68,0,1
CUST109174,61,Male,Married,Salaried,580000,660000,Personal Loan,36,755,2,0,0.68,0,1
CUST109175,42,Female,Divorced,Government,210000,190000,Car Loan,48,685,5,2,0.69,0,1
CUST109176,38,Male,Single,Self-Employed,1240000,2223000,Personal Loan,48,698,4,0,0.69,0,1
CUST109177,32,Female,Married,Salaried,250000,349000,Personal Loan,36,613,8,0,0.43,0,1
CUST109178,62,Male,Widowed,Government,110000,153000,Personal Loan,24,721,2,0,0.4,0,0
CUST109179,63,Male,Widowed,Salaried,229999,1111000,Home Loan,60,597,2,0,0.18,1,1
CUST109180,59,Male,Married,Salaried,340000,127000,Credit Card,60,703,4,0,0.3,0,0
CUST109181,29,Female,Married,Salaried,270000,262000,Personal Loan,12,716,1,0,0.26,0,0
CUST109182,26,Male,Single,Government,210000,116000,Personal Loan,240,701,3,0,0.53,0,0
CUST109183,39,Male,Single,Salaried,459999,789000,Personal Loan,60,634,8,0,0.33,1,1
CUST109184,27,Male,Single,Salaried,310000,1050000,Home Loan,36,741,9,0,0.47,0,0
CUST109185,36,Male,Divorced,Salaried,360000,570000,Personal Loan,120,779,3,0,0.36,0,0
CUST109186,25,Male,Married,Self-Employed,80000,50000,Personal Loan,120,802,7,0,0.72,1,1
CUST109187,36,Female,Married,Salaried,480000,240000,Education Loan,48,701,4,0,0.4,0,0
CUST109188,21,Male,Married,Salaried,210000,125000,Personal Loan,120,688,3,2,0.69,0,1
CUST109189,57,Male,Divorced,Salaried,940000,1206000,Car Loan,12,638,5,0,0.13,1,1
CUST109190,59,Female,Married,Salaried,200000,296000,Personal Loan,240,724,9,0,0.12,0,0
CUST109191,39,Female,Divorced,Self-Employed,80000,61000,Personal Loan,24,776,4,2,0.61,0,1
CUST109192,57,Female,Married,Salaried,520000,259000,Education Loan,60,693,8,0,0.6,1,1
CUST109193,37,Male,Single,Government,350000,663000,Car Loan,36,744,2,0,0.12,0,0
CUST109194,46,Male,Married,Self-Employed,160000,186000,Personal Loan,12,566,9,0,0.44,0,1
CUST109195,42,Male,Married,Salaried,150000,256000,Personal Loan,240,651,1,1,0.13,0,0
CUST109196,28,Male,Married,Salaried,850000,4914000,Home Loan,24,728,8,0,0.22,0,0
CUST109197,53,Female,Single,Unemployed,140000,275000,Personal Loan,120,624,8,0,0.77,0,1
CUST109198,22,Male,Married,Salaried,50000,23000,Credit Card,36,660,3,0,0.34,0,0
CUST109199,50,Male,Married,Salaried,270000,1067000,Home Loan,60,665,1,0,0.43,0,0
CUST109200,40,Female,Married,Self-Employed,1789999,865000,Credit Card,36,727,4,1,0.58,0,0
CUST109201,38,Male,Married,Salaried,280000,1522000,Home Loan,48,707,3,1,0.74,0,1
CUST109202,63,Female,Married,Self-Employed,210000,1157000,Home Loan,60,672,2,0,0.2,0,0
CUST109203,30,Male,Married,Self-Employed,280000,146000,Personal Loan,48,674,6,0,0.26,0,0
CUST109204,44,Male,Widowed,Salaried,190000,183000,Education Loan,36,647,3,0,0.49,0,1
CUST109205,24,Male,Married,Salaried,80000,133000,Personal Loan,36,702,7,0,0.56,0,0
CUST109206,57,Male,Married,Government,540000,892000,Car Loan,36,724,2,2,0.4,0,1
CUST109207,24,Male,Married,Salaried,70000,227000,Home Loan,120,740,4,2,0.56,0,1
CUST109208,33,Male,Married,Salaried,390000,1442000,Home Loan,60,785,8,0,0.11,0,0
CUST109209,45,Male,Married,Self-Employed,890000,5239000,Home Loan,48,728,3,4,0.24,0,1
CUST109210,33,Male,Married,Salaried,140000,175000,Car Loan,36,648,1,0,0.69,0,1
CUST109211,38,Male,Married,Government,140000,154000,Personal Loan,48,727,5,1,0.63,0,1
CUST109212,44,Male,Single,Salaried,780000,4305000,Home Loan,60,629,7,0,0.55,1,1
CUST109213,22,Male,Single,Salaried,310000,1011000,Home Loan,24,692,5,0,0.48,0,0
CUST109214,53,Male,Single,Salaried,250000,281000,Personal Loan,48,705,6,0,0.24,0,0
CUST109215,39,Male,Married,Government,640000,2641000,Home Loan,36,739,1,4,0.29,0,1
CUST109216,29,Male,Married,Government,570000,118000,Credit Card,60,736,2,0,0.77,0,1
CUST109217,48,Male,Single,Salaried,440000,83000,Credit Card,60,690,1,0,0.1,0,0
CUST109218,55,Male,Married,Salaried,210000,171000,Personal Loan,36,700,3,0,0.41,0,0
CUST109219,59,Male,Single,Salaried,280000,95000,Education Loan,12,746,3,0,0.11,0,0
CUST109220,30,Female,Single,Salaried,400000,285000,Education Loan,36,643,4,0,0.34,0,1
CUST109221,21,Male,Married,Salaried,200000,376000,Personal Loan,36,758,6,0,0.33,0,0
CUST109222,62,Male,Married,Self-Employed,750000,3395000,Home Loan,48,723,2,0,0.18,1,1
CUST109223,41,Female,Married,Unemployed,60000,26000,Education Loan,36,606,1,1,0.15,0,1
CUST109224,29,Female,Divorced,Self-Employed,90000,313000,Home Loan,48,715,1,2,0.7,0,1
